"age"	"hours"	"edu"	"race"	"mari.sta"	"workclass"	"gender"	"income"
"28082"	29	72	"Bachelors"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28083"	20	35	"HighGrad"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28084"	46	60	"Community"	"White"	"Widow"	"Private"	"Female"	"<=50K"
"28085"	44	45	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28086"	39	38	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"28087"	39	55	"Bachelors"	"White"	"Separated"	"Private"	"Male"	"<=50K"
"28088"	45	44	"HighGrad"	"White"	"Married"	"Private"	"Male"	">50K"
"28089"	28	55	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28090"	44	35	"Community"	"White"	"Married"	"Private"	"Female"	"<=50K"
"28091"	48	38	"HighGrad"	"Black"	"Married"	"Local-gov"	"Male"	">50K"
"28092"	27	70	"HighGrad"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28093"	34	40	"HighGrad"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"28094"	35	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28095"	28	40	"HighGrad"	"White"	"Not_married"	"Federal-gov"	"Male"	"<=50K"
"28096"	25	30	"Master"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28097"	21	20	"Community"	"Black"	"Not_married"	"Private"	"Female"	"<=50K"
"28098"	18	15	"dropout"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28099"	63	10	"dropout"	"White"	"Widow"	"Self-emp-not-inc"	"Female"	"<=50K"
"28100"	18	8	"dropout"	"Black"	"Not_married"	"Private"	"Female"	"<=50K"
"28101"	32	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28102"	19	20	"dropout"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28103"	23	60	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28104"	38	40	"Master"	"Asian-Pac-Islander"	"Married"	"Private"	"Male"	"<=50K"
"28105"	36	60	"Master"	"White"	"Married"	"Private"	"Male"	">50K"
"28106"	43	35	"HighGrad"	"Black"	"Separated"	"Private"	"Female"	"<=50K"
"28107"	45	40	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"28108"	30	40	"HighGrad"	"Other"	"Married"	"Private"	"Male"	"<=50K"
"28109"	46	40	"HighGrad"	"Black"	"Married"	"Private"	"Male"	"<=50K"
"28110"	24	25	"Community"	"Black"	"Separated"	"Federal-gov"	"Female"	"<=50K"
"28111"	42	40	"Community"	"White"	"Not_married"	"Private"	"Female"	">50K"
"28112"	23	40	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28113"	27	50	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28114"	48	40	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28115"	31	44	"HighGrad"	"White"	"Not_married"	"Self-emp-inc"	"Male"	"<=50K"
"28116"	31	25	"dropout"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28117"	18	25	"dropout"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28118"	36	40	"HighGrad"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28119"	58	50	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"28120"	51	40	"HighGrad"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"28121"	22	40	"HighGrad"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28122"	72	15	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28123"	61	55	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28124"	42	40	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28125"	37	40	"HighGrad"	"Asian-Pac-Islander"	"Separated"	"Federal-gov"	"Female"	"<=50K"
"28126"	30	50	"HighGrad"	"White"	"Married"	"Self-emp-inc"	"Male"	">50K"
"28127"	40	40	"Community"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"28128"	20	40	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28129"	65	15	"Bachelors"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28130"	36	40	"Community"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"28131"	37	40	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28132"	33	60	"Community"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"28133"	64	40	"HighGrad"	"White"	"Widow"	"Local-gov"	"Female"	"<=50K"
"28134"	61	20	"Bachelors"	"White"	"Married"	"Self-emp-not-inc"	"Male"	">50K"
"28135"	38	45	"Bachelors"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28136"	27	50	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"28137"	24	40	"Bachelors"	"Asian-Pac-Islander"	"Not_married"	"Private"	"Female"	"<=50K"
"28138"	39	40	"Bachelors"	"White"	"Not_married"	"Private"	"Male"	">50K"
"28139"	44	40	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"28140"	47	40	"Community"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"28141"	66	40	"Bachelors"	"Asian-Pac-Islander"	"Married"	"Private"	"Male"	"<=50K"
"28142"	53	50	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"28143"	43	55	"Bachelors"	"White"	"Married"	"State-gov"	"Male"	">50K"
"28144"	57	40	"PhD"	"White"	"Married"	"State-gov"	"Male"	">50K"
"28145"	44	45	"Community"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"28146"	59	50	"Bachelors"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28147"	52	40	"HighGrad"	"Black"	"Widow"	"Self-emp-not-inc"	"Female"	"<=50K"
"28148"	46	40	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28149"	20	40	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28150"	37	40	"HighGrad"	"White"	"Married"	"Federal-gov"	"Male"	">50K"
"28151"	41	50	"Community"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"28152"	39	40	"HighGrad"	"Black"	"Married"	"Federal-gov"	"Male"	"<=50K"
"28153"	30	55	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28154"	59	56	"Community"	"White"	"Separated"	"Private"	"Male"	"<=50K"
"28155"	22	40	"Bachelors"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28156"	40	30	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"28157"	39	50	"Bachelors"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"28158"	24	58	"dropout"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"28159"	63	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	">50K"
"28160"	51	40	"Community"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"28161"	34	50	"Bachelors"	"White"	"Not_married"	"Self-emp-inc"	"Male"	"<=50K"
"28162"	38	50	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"28163"	17	15	"dropout"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28164"	20	25	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28165"	42	40	"HighGrad"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"28166"	41	12	"Bachelors"	"White"	"Married"	"Private"	"Female"	">50K"
"28167"	56	40	"HighGrad"	"White"	"Married"	"Local-gov"	"Male"	"<=50K"
"28168"	17	5	"dropout"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28169"	31	43	"Bachelors"	"White"	"Married"	"Private"	"Female"	">50K"
"28170"	23	40	"Community"	"White"	"Married"	"Private"	"Female"	"<=50K"
"28171"	36	40	"Bachelors"	"White"	"Separated"	"Local-gov"	"Male"	"<=50K"
"28172"	37	40	"dropout"	"Asian-Pac-Islander"	"Married"	"Private"	"Male"	"<=50K"
"28173"	52	40	"HighGrad"	"Black"	"Separated"	"Private"	"Female"	"<=50K"
"28174"	28	50	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28175"	59	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28176"	30	40	"dropout"	"Asian-Pac-Islander"	"Not_married"	"Private"	"Male"	"<=50K"
"28177"	32	40	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28178"	30	50	"dropout"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28179"	53	40	"HighGrad"	"Black"	"Married"	"Private"	"Male"	"<=50K"
"28180"	54	36	"dropout"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"28181"	26	50	"Bachelors"	"Black"	"Not_married"	"Private"	"Male"	"<=50K"
"28182"	34	40	"Bachelors"	"Asian-Pac-Islander"	"Not_married"	"Private"	"Male"	"<=50K"
"28183"	31	40	"Community"	"Amer-Indian-Eskimo"	"Separated"	"Private"	"Female"	"<=50K"
"28184"	34	40	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28185"	58	39	"HighGrad"	"White"	"Separated"	"Private"	"Male"	">50K"
"28186"	30	40	"HighGrad"	"White"	"Married"	"State-gov"	"Male"	"<=50K"
"28187"	53	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28188"	27	20	"Community"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"28189"	23	40	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28190"	24	45	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28191"	36	35	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"28192"	33	35	"HighGrad"	"Black"	"Separated"	"Federal-gov"	"Female"	"<=50K"
"28193"	22	10	"Community"	"White"	"Not_married"	"State-gov"	"Female"	"<=50K"
"28194"	47	44	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28195"	34	50	"Community"	"Black"	"Married"	"Private"	"Male"	">50K"
"28196"	44	40	"Master"	"White"	"Separated"	"Federal-gov"	"Male"	">50K"
"28197"	41	45	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28198"	24	44	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28199"	45	50	"Bachelors"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"28200"	23	55	"Bachelors"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28201"	54	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28202"	40	37	"dropout"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28203"	45	35	"dropout"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"28204"	50	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28205"	40	25	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28206"	24	40	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28207"	42	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28208"	50	60	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"28209"	58	40	"Community"	"White"	"Separated"	"Self-emp-not-inc"	"Male"	"<=50K"
"28210"	47	46	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28211"	37	35	"HighGrad"	"White"	"Not_married"	"Self-emp-not-inc"	"Male"	"<=50K"
"28212"	22	45	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28213"	29	48	"HighGrad"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"28214"	45	40	"Bachelors"	"Asian-Pac-Islander"	"Married"	"Private"	"Male"	">50K"
"28215"	49	60	"Community"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"28216"	44	40	"Community"	"White"	"Married"	"Local-gov"	"Male"	">50K"
"28217"	72	16	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"28218"	63	12	"HighGrad"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"28219"	26	50	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28220"	58	42	"Community"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"28221"	40	50	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28222"	56	40	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28223"	55	72	"Community"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"28224"	28	45	"Bachelors"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28225"	57	40	"HighGrad"	"White"	"Married"	"Private"	"Female"	"<=50K"
"28226"	37	45	"Master"	"White"	"Separated"	"Private"	"Male"	">50K"
"28227"	44	40	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"28228"	31	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28229"	42	40	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28230"	18	25	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28231"	57	40	"dropout"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"28232"	53	35	"Community"	"White"	"Married"	"Local-gov"	"Male"	"<=50K"
"28233"	38	44	"HighGrad"	"White"	"Married"	"Private"	"Male"	">50K"
"28234"	33	50	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"28235"	42	40	"Master"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"28236"	50	50	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28237"	50	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28238"	28	40	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28239"	72	8	"dropout"	"White"	"Separated"	"Federal-gov"	"Female"	"<=50K"
"28240"	33	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28241"	47	25	"HighGrad"	"Asian-Pac-Islander"	"Married"	"Private"	"Male"	"<=50K"
"28242"	48	40	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"28243"	64	24	"Bachelors"	"White"	"Married"	"Self-emp-not-inc"	"Male"	">50K"
"28244"	19	35	"dropout"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28245"	48	40	"Community"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"28246"	37	48	"HighGrad"	"White"	"Married"	"Private"	"Male"	">50K"
"28247"	55	35	"HighGrad"	"White"	"Married"	"Private"	"Male"	">50K"
"28248"	24	45	"Master"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28249"	42	40	"HighGrad"	"White"	"Separated"	"Federal-gov"	"Female"	"<=50K"
"28250"	43	50	"HighGrad"	"White"	"Married"	"Private"	"Female"	">50K"
"28251"	34	40	"Community"	"Black"	"Not_married"	"Private"	"Female"	"<=50K"
"28252"	55	60	"Master"	"White"	"Married"	"Self-emp-inc"	"Male"	"<=50K"
"28253"	22	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28254"	39	60	"Community"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"28255"	50	35	"Bachelors"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"28256"	47	40	"Community"	"White"	"Married"	"Local-gov"	"Male"	">50K"
"28257"	25	20	"Bachelors"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28258"	52	20	"dropout"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"28259"	30	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28260"	37	50	"HighGrad"	"White"	"Separated"	"Self-emp-not-inc"	"Male"	"<=50K"
"28261"	73	20	"HighGrad"	"White"	"Married"	"Self-emp-inc"	"Male"	"<=50K"
"28262"	50	60	"dropout"	"White"	"Separated"	"Private"	"Male"	"<=50K"
"28263"	34	45	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28264"	24	40	"Community"	"Black"	"Not_married"	"Private"	"Male"	"<=50K"
"28265"	66	24	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"28266"	22	55	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28267"	69	25	"dropout"	"White"	"Married"	"Local-gov"	"Male"	"<=50K"
"28268"	23	40	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28269"	55	40	"Bachelors"	"White"	"Widow"	"Private"	"Female"	"<=50K"
"28270"	35	30	"Community"	"White"	"Widow"	"Private"	"Female"	"<=50K"
"28271"	20	35	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28272"	70	20	"Community"	"White"	"Married"	"Self-emp-inc"	"Male"	">50K"
"28273"	54	40	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"28274"	34	40	"HighGrad"	"Asian-Pac-Islander"	"Not_married"	"Private"	"Male"	"<=50K"
"28275"	38	45	"PhD"	"White"	"Married"	"State-gov"	"Male"	">50K"
"28276"	33	40	"dropout"	"White"	"Separated"	"Private"	"Male"	"<=50K"
"28277"	43	26	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"28278"	60	40	"Community"	"White"	"Married"	"Self-emp-inc"	"Male"	"<=50K"
"28279"	81	3	"Bachelors"	"White"	"Widow"	"Self-emp-not-inc"	"Female"	"<=50K"
"28280"	32	55	"HighGrad"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"28281"	34	45	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28282"	46	25	"Master"	"White"	"Not_married"	"Self-emp-not-inc"	"Male"	"<=50K"
"28283"	29	40	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28284"	51	60	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28285"	31	25	"dropout"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28286"	36	36	"HighGrad"	"Black"	"Not_married"	"Federal-gov"	"Female"	"<=50K"
"28287"	23	22	"Community"	"Black"	"Not_married"	"Private"	"Male"	"<=50K"
"28288"	35	30	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28289"	28	40	"Master"	"White"	"Not_married"	"Local-gov"	"Female"	"<=50K"
"28290"	33	40	"Bachelors"	"White"	"Married"	"State-gov"	"Male"	">50K"
"28291"	40	40	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28292"	27	45	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28293"	38	40	"HighGrad"	"White"	"Married"	"Self-emp-inc"	"Male"	">50K"
"28294"	47	40	"Community"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"28295"	25	56	"Community"	"Black"	"Married"	"Private"	"Female"	">50K"
"28296"	45	50	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"28297"	38	40	"Community"	"Black"	"Not_married"	"Private"	"Female"	"<=50K"
"28298"	65	40	"Community"	"Black"	"Not_married"	"Local-gov"	"Female"	"<=50K"
"28299"	30	40	"Community"	"White"	"Not_married"	"Private"	"Male"	">50K"
"28300"	54	43	"dropout"	"White"	"Married"	"Private"	"Female"	"<=50K"
"28301"	49	40	"dropout"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"28302"	41	15	"Community"	"White"	"Married"	"Self-emp-not-inc"	"Female"	">50K"
"28303"	48	40	"HighGrad"	"White"	"Married"	"Federal-gov"	"Male"	">50K"
"28304"	23	12	"dropout"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28305"	77	25	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28306"	19	20	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28307"	30	30	"HighGrad"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28308"	41	55	"Bachelors"	"White"	"Married"	"Self-emp-inc"	"Male"	">50K"
"28309"	35	55	"HighGrad"	"White"	"Married"	"Private"	"Male"	">50K"
"28310"	20	40	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28311"	66	40	"Bachelors"	"White"	"Married"	"Self-emp-inc"	"Male"	">50K"
"28312"	49	40	"HighGrad"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28313"	52	45	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"28314"	24	35	"Master"	"White"	"Married"	"Private"	"Female"	">50K"
"28315"	50	15	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28316"	22	65	"dropout"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28317"	19	20	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28318"	39	30	"dropout"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28319"	45	38	"Bachelors"	"Asian-Pac-Islander"	"Married"	"Private"	"Male"	"<=50K"
"28320"	61	30	"Bachelors"	"White"	"Separated"	"Local-gov"	"Male"	"<=50K"
"28321"	45	55	"Community"	"White"	"Separated"	"Private"	"Male"	"<=50K"
"28322"	36	40	"Bachelors"	"White"	"Married"	"Local-gov"	"Male"	"<=50K"
"28323"	40	45	"Master"	"White"	"Married"	"Private"	"Male"	">50K"
"28324"	38	50	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28325"	52	40	"Community"	"Black"	"Married"	"Local-gov"	"Male"	"<=50K"
"28326"	29	42	"Community"	"White"	"Married"	"Federal-gov"	"Male"	">50K"
"28327"	33	40	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28328"	40	40	"Community"	"White"	"Not_married"	"Self-emp-not-inc"	"Male"	"<=50K"
"28329"	34	55	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28330"	46	50	"Bachelors"	"Black"	"Separated"	"Local-gov"	"Male"	">50K"
"28331"	44	45	"Master"	"White"	"Married"	"Private"	"Male"	">50K"
"28332"	19	13	"HighGrad"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28333"	44	40	"HighGrad"	"White"	"Married"	"Private"	"Female"	">50K"
"28334"	40	40	"HighGrad"	"Amer-Indian-Eskimo"	"Not_married"	"Private"	"Male"	"<=50K"
"28335"	20	2	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28336"	24	30	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28337"	76	17	"HighGrad"	"White"	"Widow"	"Private"	"Male"	"<=50K"
"28338"	20	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28339"	33	40	"Master"	"White"	"Not_married"	"Private"	"Male"	">50K"
"28340"	31	40	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28341"	33	40	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"28342"	19	35	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28343"	29	50	"Bachelors"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28344"	30	45	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28345"	48	50	"Master"	"White"	"Separated"	"Private"	"Male"	">50K"
"28346"	42	40	"Bachelors"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28347"	37	40	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28348"	54	60	"HighGrad"	"White"	"Married"	"Self-emp-inc"	"Male"	">50K"
"28349"	42	42	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"28350"	28	28	"HighGrad"	"White"	"Not_married"	"Self-emp-not-inc"	"Female"	"<=50K"
"28351"	42	52	"Community"	"White"	"Married"	"Local-gov"	"Male"	">50K"
"28352"	60	40	"Master"	"White"	"Married"	"State-gov"	"Female"	">50K"
"28353"	21	40	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28354"	29	40	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28355"	43	40	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"28356"	44	38	"HighGrad"	"White"	"Separated"	"Private"	"Male"	"<=50K"
"28357"	45	35	"Bachelors"	"White"	"Separated"	"Private"	"Female"	">50K"
"28358"	38	40	"Community"	"Black"	"Not_married"	"Private"	"Female"	"<=50K"
"28359"	28	50	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"28360"	29	40	"HighGrad"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28361"	20	40	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28362"	49	40	"Master"	"White"	"Married"	"Self-emp-inc"	"Male"	">50K"
"28363"	36	56	"Community"	"White"	"Married"	"Local-gov"	"Male"	">50K"
"28364"	40	50	"Bachelors"	"White"	"Married"	"Self-emp-inc"	"Male"	">50K"
"28365"	17	30	"dropout"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"28366"	45	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28367"	42	28	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28368"	29	40	"Bachelors"	"Black"	"Not_married"	"Private"	"Female"	"<=50K"
"28369"	57	13	"Bachelors"	"White"	"Married"	"Self-emp-not-inc"	"Male"	">50K"
"28370"	23	40	"Bachelors"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28371"	20	40	"Community"	"Black"	"Not_married"	"Private"	"Female"	"<=50K"
"28372"	23	24	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28373"	39	40	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"28374"	34	40	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"28375"	43	45	"Bachelors"	"White"	"Not_married"	"Self-emp-not-inc"	"Male"	"<=50K"
"28376"	25	40	"Community"	"White"	"Not_married"	"State-gov"	"Male"	"<=50K"
"28377"	40	60	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"28378"	52	25	"HighGrad"	"White"	"Separated"	"Self-emp-not-inc"	"Male"	"<=50K"
"28379"	48	36	"HighGrad"	"White"	"Widow"	"Private"	"Female"	"<=50K"
"28380"	37	6	"Community"	"Black"	"Not_married"	"Private"	"Female"	"<=50K"
